Support Name, Line Number, Support Room, Room Description, Level, Support Type, Support Data Sheet, Data Page, Wrap, Approved, Fire Rating, Building, Designer
/1HFA0ASV0003,/1DVF1110GL-,/1HFA0A03ZL-,Cable Deck  Interface with 1HGT and 1HGJ, 0A,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA0ASV0027,/1DVF1110GL-,/1HFA0A03ZL-,Cable Deck  Interface with 1HGT and 1HGJ, 0A,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA0ASV0025,/1DVF1110GL-,/1HFA0A02ZL-,Firefighting Stairs, 0A, Support Type 7 - Fire Damper Wall Support 1,45062_MWG_DR_00080_40008_Support_Type_7,1,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA0ASV0026,/1DVF1110GL-,/1HFA0A02ZL-,Firefighting Stairs, 0A, Support Type 5 - Special,45062_MWG_DR_00080_40005_Support_Type_5,4,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA0ASV0031,/1DVF1110GL-,/1HFA0A02ZL-,Firefighting Stairs, 0A,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,4,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA0ASV0006,/1DVF1110GL-,/1HFA0A02ZL-,Firefighting Stairs, 0A, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA0ASV0038,/1DVF1110GL-,/1HFA0A02ZL-,Firefighting Stairs, 0A,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,3,No,Yes, No, 1HF Building, D. Rothwell
/1HFA0ASV0028,/1DVF1110GL-,/1HFA0A02ZL-,Firefighting Stairs, 0A, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA0ASV0017,/1DVF1110GL-,/1HFA0A02ZL-,Firefighting Stairs, 0A, Support Type 7 - Fire Damper Wall Support 1,45062_MWG_DR_00080_40008_Support_Type_7,1,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0012,/1DVF1201GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0011,/1DVF1201GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0068,/1DVF1201GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0043,/1DVF1202GL-,/1HFA0404ZL-,Cable deck, 04,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0057,/1DVF1202GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0058,/1DVF1202GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0008,/1DVF1202GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0044,/1DVF1202GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0009,/1DVF1202GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0010,/1DVF1202GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0045,/1DVF1202GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0050,/1DVF1211GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0051,/1DVF1211GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0040,/1DVF1211GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,2,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0007,/1DVF1217GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0006,/1DVF1217GL-,/1HFA0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0005,/1DVF1217GL-,/1HFA0405ZL-,Cable deck  Battery Room Roof, 04, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0021,/1DVF1217GL-,/1HFA0405ZL-,Cable deck  Battery Room Roof, 04, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0004,/1DVF1217GL-,/1HFA0405ZL-,Cable deck  Battery Room Roof, 04, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0002,/1DVF1217GL-,/1HFA0403ZL-,Battery Room, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0061,/1DVF1217GL-,/1HFA0403ZL-,Battery Room, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0003,/1DVF1217GL-,/1HFA0403ZL-,Battery Room, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA04SV0001,/1DVF1217GL-,/1HFA0403ZL-,Battery Room, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0057,/1DVF1301GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0087,/1DVF1301GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,5,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0001,/1DVF1302GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0075,/1DVF1302GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0060,/1DVF1302GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0059,/1DVF1302GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0058,/1DVF1302GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0069,/1DVF1302GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0009,/1DVF1312GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0008,/1DVF1312GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0061,/1DVF1312GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0003,/1DVF1312GL-,/1HFA1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0004,/1DVF1312GL-,/1HFA1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0007,/1DVF1312GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0006,/1DVF1312GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0070,/1DVF1312GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0005,/1DVF1312GL-,/1HFA1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0002,/1DVF1315GL-,/1HFA1005ZL-,Backup Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0037,/1DVF1320GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA10SV0053,/1DVF1320GL-,/1HFA1004ZL-,HV/LV Switchgear Room, 10, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,2,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0054,/1DVF1325GL-,/1HFA1401ZL-,Firefighting Lobby, 14,  Support Type 5 - Wall Support Cantilever,45062_MWG_DR_00080_40005_Support_Type_5,2,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0053,/1DVF1325GL-,/1HFA1401ZL-,Firefighting Lobby, 14, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,2,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0017,/1DVF1401GL-,/1HFA1403ZL-,HVAC Room, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0015,/1DVF1401GL-,/1HFA1403ZL-,HVAC Room, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0016,/1DVF1401GL-,/1HFA1403ZL-,HVAC Room, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0018,/1DVF1403GL-,/1HFA1403ZL-,HVAC Room, 14, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0019,/1DVF1403GL-,/1HFA1403ZL-,HVAC Room, 14, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,Yes,Checked, No, 1HF Building, D. Rothwell
/1HFA14SV0020,/1DVF1404GL-,/1HFA1401ZL-,Firefighting Lobby, 14, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,No,Checked, No, 1HF Building, D. Rothwell
/1HFA14SV0056,/1DVF1405GL-,/1HFA1401ZL-,Firefighting Lobby, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0023,/1DVF1405GL-,/1HFA1401ZL-,Firefighting Lobby, 14, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,2,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0024,/1DVF1405GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0025,/1DVF1405GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0026,/1DVF1405GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0027,/1DVF1405GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0028,/1DVF1405GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0029,/1DVF1405GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0070,/1DVF1412GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0030,/1DVF1412GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0031,/1DVF1412GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0032,/1DVF1412GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA14SV0033,/1DVF1412GL-,/1HFA1404ZL-,Cable deck, 14, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0027,/1DVF1501GL-,/1HFA1903ZL-,HVAC Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0028,/1DVF1501GL-,/1HFA1903ZL-,HVAC Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0029,/1DVF1501GL-,/1HFA1903ZL-,HVAC Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0067,/1DVF1502GL-,/1HFA1903ZL-,HVAC Room, 19, Support Type 7 - Fire Damper Vertical Floor Support 1,45062_MWG_DR_00080_40008_Support_Type_7,4,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0084,/1DVF1504GL-,/1HFA1903ZL-,HVAC Room, 19, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0068,/1DVF1504GL-,/1HFA1903ZL-,HVAC Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0001,/1DVF1504GL-,/1HFA1901ZL-,Firefighting Lobby, 19, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,2,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0002,/1DVF1504GL-,/1HFA1901ZL-,Firefighting Lobby, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0083,/1DVF1504GL-,/1HFA1901ZL-,Firefighting Lobby, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0003,/1DVF1504GL-,/1HFA1901ZL-,Firefighting Lobby, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0069,/1DVF1504GL-,/1HFA1901ZL-,Firefighting Lobby, 19, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0005,/1DVF1508GL-,/1HFA1906ZL-,Instrumentation Room, 19, Support Type 7 - Fire Damper Wall Support 3,45062_MWG_DR_00080_40008_Support_Type_7,3,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0007,/1DVF1508GL-,/1HFA1906ZL-,Instrumentation Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0006,/1DVF1508GL-,/1HFA1906ZL-,Instrumentation Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0008,/1DVF1508GL-,/1HFA1906ZL-,Instrumentation Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0009,/1DVF1508GL-,/1HFA1906ZL-,Instrumentation Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0012,/1DVF1508GL-,/1HFA1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0010,/1DVF1508GL-,/1HFA1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0011,/1DVF1508GL-,/1HFA1904ZL-,I&C Relay Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0013,/1DVF1551GL-,/1HFA1901ZL-,Firefighting Lobby, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0014,/1DVF1551GL-,/1HFA1901ZL-,Firefighting Lobby, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0015,/1DVF1551GL-,/1HFA1901ZL-,Firefighting Lobby, 19, Support Type 7 - Fire Damper Wall Support 3,45062_MWG_DR_00080_40008_Support_Type_7,3,Yes,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0016,/1DVF1554GL-,/1HFA1903ZL-,HVAC Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0017,/1DVF1554GL-,/1HFA1903ZL-,HVAC Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA19SV0018,/1DVF1556GL-,/1HFA1903ZL-,HVAC Room, 19, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA23SV0025,/1DVF1601GL-,/1HFA2301ZL-,Roof Top, 23, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA23SV0023,/1DVF1601GL-,/1HFA2301ZL-,Roof Top, 23, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA23SV0024,/1DVF1601GL-,/1HFA2301ZL-,Roof Top, 23, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA23SV0026,/1DVF1601GL-,/1HFA2301ZL-,Roof Top, 23, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFA23SV0027,/1DVF1601GL-,/1HFA2301ZL-,Roof Top, 23, Support Type 6 - Horizontal Duct Floor Support,45062_MWG_DR_00080_70001_Support_Type_6,1,No,Yes, No, 1HF Building, D. Rothwell
/1HFB0ASV0001,/1DVF2101GL-,/1HFB0A03ZL-,Cable Deck  Interface with 1HGU and 1HGK, 0A, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB0ASV0026,/1DVF2101GL-,/1HFB0A03ZL-,Cable Deck  Interface with 1HGU and 1HGK, 0A, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB0ASV0002,/1DVF2101GL-,/1HFB0A03ZL-,Cable Deck  Interface with 1HGU and 1HGK, 0A, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB0ASV0003,/1DVF2104GL-,/1HFB0A03ZL-,Cable Deck  Interface with 1HGU and 1HGK, 0A, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB0ASV0004,/1DVF2104GL-,/1HFB0A03ZL-,Cable Deck  Interface with 1HGU and 1HGK, 0A, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB0ASV0005,/1DVF2104GL-,/1HFB0A03ZL-,Cable Deck  Interface with 1HGU and 1HGK, 0A, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB0ASV0012,/1DVF2104GL-,/1HFB0A01ZL-,Firefighting Lobby, 0A, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,2,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB0ASV0006,/1DVF2104GL-,/1HFB0A01ZL-,Firefighting Lobby, 0A, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB0ASV0024,/1DVF2104GL-,/1HFB0A01ZL-,Firefighting Lobby, 0A, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB0ASV0007,/1DVF2104GL-,/1HFB0A01ZL-,Firefighting Lobby, 0A, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB0ASV0011,/1DVF2104GL-,/1HFB0A01ZL-,Firefighting Lobby, 0A, Support Type 7 - Fire Damper Wall Support 2,45062_MWG_DR_00080_40008_Support_Type_7,2,Yes,Yes, No, 1HF Building, S. Pinnock
/1HFB0ASV0025,/1DVF2108GL-,/1HFB0A01ZL-,Firefighting Lobby, 0A, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0005,/1DVF2201GL-,/1HFB0404ZL-,Cable deck, 04, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0004,/1DVF2201GL-,/1HFB0404ZL-,Cable deck, 04, Support Type 7 - Fire Damper Vertical Floor Support 2,45062_MWG_DR_00080_40008_Support_Type_7,5,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0006,/1DVF2202GL-,/1HFB0404ZL-,Cable deck, 04, Support Type 9 - Vertical Duct Wall Support,45062_MWG_DR_00080_40009_Support_Type_9,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0007,/1DVF2203GL-,/1HFB0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0009,/1DVF2203GL-,/1HFB0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0011,/1DVF2203GL-,/1HFB0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
/1HFB04SV0012,/1DVF2203GL-,/1HFB0404ZL-,Cable deck, 04, Support Type 2 - Ceiling Support,45062_MWG_DR_00080_40002_Support_Type_2,1,No,Yes, No, 1HF Building, S. Pinnock
