Support Name, Line Number,Support Type, Support Data Sheet, Data Page,Room, Level, Wrap, Fire Rating, AFC, Approved, A, B, C, D, E, F
/1HFB10SV0029, /1DVF4310GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 150, 150, 395, 200, 530, 200
/1HFB10SV0030, /1DVF4310GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 150, 150, 395, 200, 530, 200
/1HFB10SV0028, /1DVF4310GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 150, 150, 395, 200, 530, 200
/1HFB10SV0031, /1DVF4310GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 150, 100, 710, 200, 795, 200
/1HFB10SV0032, /1DVF4313GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1005ZL-, 10, No, No, No, Yes, 300, 200, 780, 350, 965, 350
/1HFB10SV0034, /1DVF4313GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1005ZL-, 10, No, No, No, Yes, 300, 200, 780, 350, 965, 350
/1HFB10SV0033, /1DVF4313GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1005ZL-, 10, No, No, No, Yes, 300, 200, 780, 350, 965, 350
/1HFB10SV0039, /1DVF4321GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 650, 650, 555, 700, 1190, 740
/1HFB10SV0040, /1DVF4321GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 650, 650, 505, 700, 1140, 740
/1HFB10SV0038, /1DVF4321GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1005ZL-, 10, No, No, No, Yes, 650, 650, 555, 700, 1190, 740
/1HFB10SV0036, /1DVF4321GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 650, 650, 505, 700, 1140, 740
/1HFB10SV0037, /1DVF4321GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1005ZL-, 10, No, No, No, Yes, 650, 650, 555, 700, 1190, 740
/1HFB10SV0035, /1DVF4321GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1005ZL-, 10, No, No, No, Yes, 650, 650, 555, 700, 1190, 740
/1HFB10SV0081, /1DVF4321GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 630, 450, 815, 490
/1HFB10SV0083, /1DVF4321GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 655, 450, 840, 490
/1HFB10SV0082, /1DVF4321GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 550, 350, 555, 600, 890, 640
/1HFB10SV0080, /1DVF4321GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 550, 350, 555, 600, 890, 640
/1HFB10SV0042, /1DVF4321GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 650, 600, 555, 700, 1140, 740
/1HFB10SV0084, /1DVF4321GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 650, 600, 555, 700, 1140, 740
/1HFB10SV0085, /1DVF4321GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 650, 600, 555, 700, 1140, 740
/1HFB10SV0041, /1DVF4321GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 650, 600, 555, 700, 1140, 740
/1HFB10SV0089, /1DVF4323GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 555, 450, 740, 500
/1HFB10SV0088, /1DVF4323GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 555, 450, 740, 500
/1HFB10SV0086, /1DVF4323GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 555, 450, 740, 500
/1HFB10SV0087, /1DVF4323GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 555, 450, 740, 500
/1HFB10SV0091, /1DVF4325GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 635, 250, 300, 414
/1HFB10SV0090, /1DVF4325GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 635, 450, 300, 500
/1HFB10SV0094, /1DVF4327GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 756, 450, 941, 500
/1HFB10SV0104, /1DVF4327GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 756, 450, 941, 500
/1HFB10SV0093, /1DVF4327GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 756, 450, 941, 500
/1HFB10SV0095, /1DVF4327GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 756, 450, 941, 500
/1HFB10SV0092, /1DVF4327GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 756, 450, 941, 500
/1HFB10SV0061, /1DVF4331GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 556, 450, 741, 500
/1HFB10SV0062, /1DVF4331GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 556, 450, 741, 500
/1HFB10SV0063, /1DVF4335GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 556, 450, 741, 500
/1HFB10SV0064, /1DVF4335GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 556, 450, 741, 500
/1HFB10SV0065, /1DVF4337GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 556, 450, 741, 500
/1HFB10SV0066, /1DVF4337GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1004ZL-, 10, No, No, No, Yes, 400, 200, 615, 450, 800, 500
/1HFA0ASV0036, /1DVF5101GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0A03ZL-, 0A, No, E, Yes, Yes, 800, 1000, 765, 850, 1750, 850
/1HFA0ASV0009, /1DVF5101GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0A03ZL-, 0A, No, E, Yes, Yes, 800, 1000, 765, 850, 1750, 900
/1HFA0ASV0011, /1DVF5101GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0A03ZL-, 0A, No, E, Yes, Yes, 800, 1000, 765, 850, 1750, 850
/1HFA0ASV0035, /1DVF5102GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0A03ZL-, 0A, No, E, Yes, Yes, 800, 1000, 765, 850, 1750, 850
/1HFA0ASV0021, /1DVF5111GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0A03ZL-, 0A, No, E, Yes, Yes, 900, 700, 880, 950, 1565, 1000
/1HFA0ASV0033, /1DVF5111GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0A03ZL-, 0A, No, E, Yes, Yes, 900, 700, 845, 950, 1530, 1050
/1HFA0ASV0012, /1DVF5111GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0A03ZL-, 0A, No, E, Yes, Yes, 900, 700, 845, 950, 1530, 1450
/1HFA0ASV0032, /1DVF5111GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0A03ZL-, 0A, No, E, Yes, Yes, 900, 700, 845, 950, 1530, 1050
/1HFA0ASV0013, /1DVF5111GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0A03ZL-, 0A, No, E, Yes, Yes, 900, 700, 380, 950, 1065, 1000
/1HFA0ASV0034, /1DVF5111GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0A03ZL-, 0A, No, E, Yes, Yes, 900, 700, 345, 950, 1030, 950
/1HFA0ASV0015, /1DVF5111GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0A03ZL-, 0A, Yes, EIS, No, Yes, 900, 700, 380, 950, 1065, 950
/1HFA04SV0059, /1DVF5204GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0404ZL-, 04, No, EIS, Yes, Yes, 500, 500, 495, 550, 980, 730
/1HFA04SV0026, /1DVF5204GL-,  Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 5,/1HFA0404ZL-, 04, No, EIS, Yes, Yes, 500, 500, 1067, 550, 15, 721
/1HFA04SV0028, /1DVF5204GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0404ZL-, 04, No, EIS, Yes, Yes, 500, 500, 1065, 550, 1550, 1322
/1HFA04SV0029, /1DVF5204GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0404ZL-, 04, No, EIS, Yes, Yes, 500, 500, 1065, 550, 1550, 1322
/1HFA04SV0065, /1DVF5204GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0404ZL-, 04, No, EIS, Yes, Yes, 500, 500, 1065, 550, 1550, 1322
/1HFA04SV0066, /1DVF5204GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0404ZL-, 04, No, EIS, Yes, Yes, 500, 500, 1065, 550, 1550, 750
/1HFA04SV0027, /1DVF5204GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0404ZL- /1HFA0405ZL-, 04, No, EIS, Yes, Yes, 500, 500, 1067, 550, 1552, 720
/1HFA04SV0047, /1DVF5204GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0403ZL-, 04, No, E, Yes, Yes, 500, 500, 312, 550, 797, 538
/1HFA04SV0031, /1DVF5220GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0403ZL-, 04, No, E, No, Yes, 500, 500, 340, 550, 825, 540
/1HFA04SV0030, /1DVF5221GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0403ZL-, 04, No, E, Yes, Yes, 500, 500, 315, 550, 800, 550
/1HFA10SV0052, /1DVF5301GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1004ZL-, 10, No, E, No, Yes, 800, 700, 580, 850, 1265, 860
/1HFA10SV0084, /1DVF5301GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1004ZL-, 10, No, E, No, Yes, 800, 700, 580, 850, 1265, 860
/1HFA10SV0048, /1DVF5314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1004ZL-, 10, No, E, No, Yes, 1000, 800, 610, 1050, 1395, 1100
/1HFA10SV0078, /1DVF5314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1004ZL-, 10, No, E, No, Yes, 1000, 800, 575, 1050, 1360, 1150
/1HFA10SV0046, /1DVF5314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1004ZL-, 10, No, E, No, Yes, 1000, 800, 575, 1050, 1360, 1150
/1HFA10SV0079, /1DVF5314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1004ZL-, 10, No, E, No, Yes, 1000, 800, 575, 1050, 1360, 1150
/1HFA10SV0047, /1DVF5314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1004ZL-, 10, No, E, No, Yes, 1000, 800, 575, 1050, 1360, 1150
/1HFA10SV0045, /1DVF5314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1004ZL-, 10, No, E, No, Yes, 1000, 800, 610, 1050, 1395, 1130
/1HFA10SV0044, /1DVF5314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1005ZL-, 10, No, E, No, Yes, 1000, 800, 610, 1050, 1395, 1100
/1HFA10SV0043, /1DVF5314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1005ZL-, 10, No, E, No, Yes, 1000, 800, 575, 1050, 1360, 1150
/1HFA10SV0080, /1DVF5314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1005ZL-, 10, No, E, No, Yes, 1000, 800, 575, 1050, 1360, 1150
/1HFA10SV0081, /1DVF5314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1005ZL-, 10, No, E, No, Yes, 1000, 800, 575, 1050, 1360, 1150
/1HFA10SV0042, /1DVF5314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1005ZL-, 10, No, E, No, Yes, 1000, 800, 575, 1050, 1360, 1150
/1HFA10SV0082, /1DVF5314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1005ZL-, 10, No, E, No, Yes, 1000, 800, 575, 1050, 1360, 1150
/1HFA10SV0041, /1DVF5314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1005ZL-, 10, No, E, No, Yes, 1000, 800, 610, 1050, 1395, 1100
/1HFA10SV0050, /1DVF5317GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1005ZL-, 10, No, E, No, Yes, 600, 500, 910, 650, 1395, 650
/1HFA10SV0083, /1DVF5318GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1005ZL-, 10, No, E, No, Yes, 600, 500, 910, 650, 1395, 650
/1HFA10SV0049, /1DVF5318GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1005ZL-, 10, No, E, No, Yes, 600, 500, 910, 650, 1395, 650
/1HFA10SV0039, /1DVF5318GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA1005ZL-, 10, No, E, No, Yes, 1000, 800, 640, 1050, 1425, 1050
/1HFA10SV0040, /1DVF5318GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFA1005ZL-, 10, Yes, No, No, Yes, 1000, 800, 815, 1050, 1600, 1080
/1HFB0ASV0020, /1DVF6101GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0A03ZL-, 0A, Yes, EIS, Yes, Yes, 800, 1000, 716, 850, 1701, 1005
/1HFB0ASV0033, /1DVF6101GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0A03ZL-, 0A, No, EIS, Yes, Yes, 800, 1000, 716, 850, 1700, 1030
/1HFB0ASV0032, /1DVF6101GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0A03ZL-, 0A, No, E, Yes, Yes, 800, 1000, 616, 850, 1601, 860
/1HFB0ASV0019, /1DVF6101GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0A03ZL-, 0A, No, E, Yes, Yes, 800, 1000, 616, 850, 1601, 860
/1HFB0ASV0021, /1DVF6113GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0A03ZL-, 0A, No, E, Yes, Yes, 900, 700, 730, 750, 1415, 940
/1HFB0ASV0031, /1DVF6113GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0A03ZL-, 0A, No, E, Yes, Yes, 900, 700, 730, 750, 1415, 940
/1HFB0ASV0009, /1DVF6113GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0A03ZL-, 0A, No, E, Yes, Yes, 900, 700, 730, 750, 1415, 940
/1HFB0ASV0030, /1DVF6113GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0A03ZL-, 0A, No, E, Yes, Yes, 900, 700, 730, 750, 1415, 940
/1HFB0ASV0008, /1DVF6113GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0A03ZL-, 0A, No, E, Yes, Yes, 900, 700, 380, 750, 1065, 940
/1HFB0ASV0017, /1DVF6113GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB0A03ZL-, 0A, No, No, Yes, Yes, 900, 700, 315, 750, 1000, 940
/1HFB0ASV0029, /1DVF6113GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0A03ZL-, 0A, Yes, E, Yes, No, 900, 700, 315, 950, 1000, 950
/1HFB04SV0070, /1DVF6208GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB0404ZL-, 04, No, No, Yes, Yes, 500, 500, 345, 550, 830, 540
/1HFB04SV0028, /1DVF6208GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0404ZL-, 04, No, E, Yes, Yes, 500, 500, 345, 550, 830, 540
/1HFB04SV0030, /1DVF6208GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB0404ZL-, 04, No, No, Yes, Yes, 500, 500, 345, 550, 830, 540
/1HFB04SV0031, /1DVF6208GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB0404ZL-, 04, No, No, Yes, Yes, 500, 500, 912, 550, 1397, 540
/1HFB04SV0071, /1DVF6208GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0404ZL-, 04, No, E, Yes, No, 500, 500, 912, 550, 1397, 540
/1HFB04SV0033, /1DVF6208GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0404ZL-, 04, No, E, Yes, Yes, 500, 500, 912, 550, 1397, 540
/1HFB04SV0034, /1DVF6208GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0404ZL-, 04, No, E, Yes, Yes, 500, 500, 912, 550, 1397, 540
/1HFB04SV0072, /1DVF6208GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0404ZL-, 04, No, E, Yes, Yes, 500, 500, 912, 550, 1397, 540
/1HFB04SV0073, /1DVF6208GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0404ZL-, 04, No, E, Yes, Yes, 500, 500, 912, 550, 1397, 540
/1HFB04SV0032, /1DVF6208GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0404ZL-, 04, No, E, Yes, Yes, 500, 500, 912, 550, 1397, 540
/1HFB04SV0068, /1DVF6211GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0403ZL-, 04, No, E, Yes, Yes, 500, 500, 160, 550, 645, 550
/1HFB04SV0046, /1DVF6211GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0403ZL-, 04, No, E, Yes, Yes, 500, 500, 160, 550, 645, 550
/1HFB04SV0047, /1DVF6211GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB0403ZL-, 04, No, E, Yes, Yes, 500, 500, 160, 550, 645, 550
/1HFB10SV0111, /1DVF6301GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1004ZL-, 10, No, E, No, Yes, 800, 700, 580, 850, 1265, 850
/1HFB10SV0096, /1DVF6301GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1004ZL-, 10, No, E, No, Yes, 800, 700, 580, 850, 1265, 850
/1HFB10SV0097, /1DVF6301GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1004ZL-, 10, No, E, No, Yes, 800, 700, 580, 850, 1265, 850
/1HFB10SV0068, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1004ZL-, 10, No, E, No, Yes, 1000, 800, 560, 1050, 1345, 1050
/1HFB10SV0109, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1004ZL-, 10, No, E, No, Yes, 1000, 800, 560, 1050, 1345, 1050
/1HFB10SV0067, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1004ZL-, 10, No, E, No, Yes, 1000, 800, 560, 1050, 1345, 1050
/1HFB10SV0108, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1004ZL-, 10, No, E, No, Yes, 1000, 800, 560, 1050, 1345, 1050
/1HFB10SV0069, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1004ZL-, 10, No, E, No, Yes, 1000, 800, 560, 1050, 1345, 1050
/1HFB10SV0070, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1004ZL-, 10, No, E, No, Yes, 1000, 800, 575, 1050, 1360, 1050
/1HFB10SV0071, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1005ZL-, 10, No, E, No, Yes, 1000, 800, 560, 1050, 1345, 1050
/1HFB10SV0107, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1005ZL-, 10, No, E, No, Yes, 1000, 800, 560, 1050, 1345, 1050
/1HFB10SV0072, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1005ZL-, 10, No, E, No, Yes, 1000, 800, 560, 1050, 1345, 1050
/1HFB10SV0106, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1005ZL-, 10, No, E, No, Yes, 1000, 800, 560, 1050, 1345, 1050
/1HFB10SV0073, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1005ZL-, 10, No, E, No, Yes, 1000, 800, 560, 1050, 1345, 1050
/1HFB10SV0105, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1005ZL-, 10, No, E, No, Yes, 1000, 800, 560, 1050, 1345, 1050
/1HFB10SV0074, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1005ZL-, 10, No, E, No, Yes, 1000, 800, 560, 1050, 1345, 1050
/1HFB10SV0075, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1005ZL-, 10, No, E, No, Yes, 1000, 800, 560, 1050, 1345, 1050
/1HFB10SV0076, /1DVF6314GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1005ZL-, 10, No, EIS, No, Yes, 1000, 800, 615, 1050, 1400, 1050
/1HFB10SV0110, /1DVF6319GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 1,/1HFB1005ZL-, 10, No, No, No, Yes, 600, 500, 860, 650, 1345, 650
/1HFB10SV0079, /1DVF6319GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFB1005ZL-, 10, No, E, No, Yes, 600, 500, 860, 650, 1345, 650
/1HFA04SV0035, /1DVF8201GL-, Support Type 2 - Ceiling Support, 45062_MWG_DR_00080_40002_Support_Type_2, 3,/1HFA0403ZL-, 04, No, E, Yes, Yes, 700, 250, 160, 300, 395, 730
